image_path,image_rel_path,dataset_name,modality,view,species,genus,family,specimen_id,source_id,phase,raw_species_name,normalized_species_name,protocol_group,overlap_type,protocol_usage,matched_species_name,taxonomy_match_status,taxonomy_suggestions
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(43).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(43).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(43),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(44).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(44).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(44),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(45).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(45).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(45),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(46).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(46).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(46),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(47).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(47).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(47),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(48).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(48).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(48),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(49).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(49).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(49),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(50).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(50).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(50),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(51).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(51).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(51),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(52).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(52).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(52),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(53).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(53).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(53),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(54).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(54).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(54),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(55).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(55).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(55),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(56).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(56).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(56),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(57).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(57).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(57),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(58).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(58).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(58),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(59).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(59).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(59),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(60).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(60).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(60),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(61).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(61).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(61),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(62).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(62).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(62),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(63).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(63).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(63),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(64).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(64).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(64),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(65).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(65).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(65),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(66).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(66).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(66),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(67).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(67).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(67),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(68).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(68).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(68),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(69).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(69).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(69),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(70).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(70).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(70),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(71).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(71).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(71),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(72).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(72).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(72),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(73).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(73).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(73),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(74).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(74).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(74),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(75).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(75).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(75),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(76).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(76).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(76),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(77).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(77).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(77),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(78).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(78).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(78),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(79).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(79).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(79),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(80).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(80).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_CQBK580_2,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_CQBK580_2/Albizia adianthifolia_CQBK580_2_(80),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_GVHB732_3/Albizia adianthifolia_GVHB732_3_(100).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_GVHB732_3/Albizia adianthifolia_GVHB732_3_(100).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_GVHB732_3,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_GVHB732_3/Albizia adianthifolia_GVHB732_3_(100),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
data/images/macro/Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_GVHB732_3/Albizia adianthifolia_GVHB732_3_(101).jpg,Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_GVHB732_3/Albizia adianthifolia_GVHB732_3_(101).jpg,xylomami_macro,macro,cross_section_end_grain,Albizia adianthifolia,Albizia,,Albizia adianthifolia_GVHB732_3,xylomami_macro:Phase2/Ghana/3433.Albizia adianthifolia/Albizia adianthifolia_GVHB732_3/Albizia adianthifolia_GVHB732_3_(101),Phase2,Albizia adianthifolia,Albizia adianthifolia,A,exact_species_overlap,"P1,P2,P3",Albizia adianthifolia,exact_species_match,
